-7.73076915740967,24.9195709228516,0.0
2.26923084259033,41.4343147277832,0.0
8.57692337036133,40.5495986938477,0.0
14.9615383148193,33.7667541503906,0.0
19.1923084259033,6.04557609558105,0.0
15.115385055542,-19.3163547515869,0.0
10.192307472229,-37.3056297302246,0.0
1.57692313194275,-39.6648788452148,0.0
-3.3461537361145,-34.0616645812988,0.0
-6.192307472229,-10.1742630004883,0.0
-5.11538457870483,6.34048223495483,0.0
3.42307686805725,21.0857906341553,0.0
10.884614944458,14.3029489517212,0.0
8.884614944458,-18.1367301940918,0.0
1.19230771064758,-18.1367301940918,0.0
